year,city,school,address,course,threshold
2025/2026,Poznaniu,XI LO im. Jadwigii I Wacława Zembrzuskich,ul. Piotra Ściegiennego 134 60-304 Poznań Grunwald,Klasa 1 (humanistyczno-medialna),143.45
2025/2026,Poznaniu,XI LO im. Jadwigii I Wacława Zembrzuskich,ul. Piotra Ściegiennego 134 60-304 Poznań Grunwald,Klasa 1 (humanistyczno-medialna),130.75
2025/2026,Poznaniu,XI LO im. Jadwigii I Wacława Zembrzuskich,ul. Piotra Ściegiennego 134 60-304 Poznań Grunwald,Klasa 1 (lingwistyczna),145.85
2025/2026,Poznaniu,XI LO im. Jadwigii I Wacława Zembrzuskich,ul. Piotra Ściegiennego 134 60-304 Poznań Grunwald,Klasa 1 (lingwistyczno-geograficzna),152.15
2025/2026,Poznaniu,XI LO im. Jadwigii I Wacława Zembrzuskich,ul. Piotra Ściegiennego 134 60-304 Poznań Grunwald,Klasa 1 (matematyczno-geograficzna),151.60
2025/2026,Poznaniu,XII LO im. Marii Skłodowskiej-Curie,Poznań ul. gen. Tadeusza Kutrzeby 8 61-719 Poznań-Stare Miasto Stare Miasto,Klasa 1A (ekonomiczna),159.40
2025/2026,Poznaniu,XII LO im. Marii Skłodowskiej-Curie,Poznań ul. gen. Tadeusza Kutrzeby 8 61-719 Poznań-Stare Miasto Stare Miasto,Klasa 1B grupa 1 (humanistyczna),158.15
2025/2026,Poznaniu,XII LO im. Marii Skłodowskiej-Curie,Poznań ul. gen. Tadeusza Kutrzeby 8 61-719 Poznań-Stare Miasto Stare Miasto,Klasa 1B grupa 1 (humanistyczna),160.95
2025/2026,Poznaniu,XII LO im. Marii Skłodowskiej-Curie,Poznań ul. gen. Tadeusza Kutrzeby 8 61-719 Poznań-Stare Miasto Stare Miasto,Klasa 1D ( medyczno–przyrodnicza),158.00
2025/2026,Poznaniu,XII LO im. Marii Skłodowskiej-Curie,Poznań ul. gen. Tadeusza Kutrzeby 8 61-719 Poznań-Stare Miasto Stare Miasto,Klasa 1E (politechniczna),154.00
2025/2026,Poznaniu,XIV LO im. Kazimierza Wielkiego,Poznań os. Piastowskie 106 61-164 Poznań-Nowe Miasto Nowe Miasto,Klasa 1A grupa 1 (architektoniczno-językowa),144.95
2025/2026,Poznaniu,XIV LO im. Kazimierza Wielkiego,Poznań os. Piastowskie 106 61-164 Poznań-Nowe Miasto Nowe Miasto,Klasa 1A grupa 2 (architektoniczno-językowa),148.45
2025/2026,Poznaniu,XIV LO im. Kazimierza Wielkiego,Poznań os. Piastowskie 106 61-164 Poznań-Nowe Miasto Nowe Miasto,Klasa 1B (ekonomiczna),144.90
2025/2026,Poznaniu,XIV LO im. Kazimierza Wielkiego,Poznań os. Piastowskie 106 61-164 Poznań-Nowe Miasto Nowe Miasto,Klasa 1C (biologiczno-chemiczna),149.25
2025/2026,Poznaniu,XIV LO im. Kazimierza Wielkiego,Poznań os. Piastowskie 106 61-164 Poznań-Nowe Miasto Nowe Miasto,Klasa 1D (prawniczo-językowa),151.45
2025/2026,Poznaniu,XIV LO im. Kazimierza Wielkiego,Poznań os. Piastowskie 106 61-164 Poznań-Nowe Miasto Nowe Miasto,Klasa 1E grupa 1  (psychologiczna),151.60
2025/2026,Poznaniu,XIV LO im. Kazimierza Wielkiego,Poznań os. Piastowskie 106 61-164 Poznań-Nowe Miasto Nowe Miasto,Klasa 1E grupa 2 (psychologiczna),158.05
2025/2026,Poznaniu,XV LO im. prof. Wiktora Degi,os. Bolesława Chrobrego 107 60-681 Poznań Stare Miasto,Klasa 1A grupa 1 (humanistyczna),146.15
2025/2026,Poznaniu,XV LO im. prof. Wiktora Degi,os. Bolesława Chrobrego 107 60-681 Poznań Stare Miasto,Klasa 1A grupa 2 (humanistyczna),149.25
2025/2026,Poznaniu,XV LO im. prof. Wiktora Degi,os. Bolesława Chrobrego 107 60-681 Poznań Stare Miasto,Klasa 1B grupa 1 (biologiczno-językowa),151.35
2025/2026,Poznaniu,XV LO im. prof. Wiktora Degi,os. Bolesława Chrobrego 107 60-681 Poznań Stare Miasto,Klasa 1B grupa 2 (biologiczno-językowa),161.00
2025/2026,Poznaniu,XV LO im. prof. Wiktora Degi,os. Bolesława Chrobrego 107 60-681 Poznań Stare Miasto,Klasa 1C grupa 1 (matematyczno-geograficzny),156.55
2025/2026,Poznaniu,XV LO im. prof. Wiktora Degi,os. Bolesława Chrobrego 107 60-681 Poznań Stare Miasto,Klasa 1C grupa 2 (matematyczno-geograficzny),163.85
2025/2026,Poznaniu,XV LO im. prof. Wiktora Degi,os. Bolesława Chrobrego 107 60-681 Poznań Stare Miasto,Klasa 1D (biologiczno-chemiczna),153.00
2025/2026,Poznaniu,XVI LO im. Charles de Gaulle's,ul. Tarnowska 27 61-323 Poznań Nowe Miasto,Klasa 1A (prawniczo-psychologiczna),130.25
2025/2026,Poznaniu,XVI LO im. Charles de Gaulle's,ul. Tarnowska 27 61-323 Poznań Nowe Miasto,Klasa 1B (medyczna),159.60
2025/2026,Poznaniu,XVI LO im. Charles de Gaulle's,ul. Tarnowska 27 61-323 Poznań Nowe Miasto,Klasa 1C (ekonomiczno-informatyczna),90.85
2025/2026,Poznaniu,XVI LO im. Charles de Gaulle's,ul. Tarnowska 27 61-323 Poznań Nowe Miasto,Klasa 1D (politechniczna),126.60
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 0H (dwujęzyczna wstępna),190.65
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 1A grupa 1 (lex-press),147.85
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 1A grupa 2 (lex-cinema),146.95
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 1B grupa 1 (politechnicus),152.35
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 1B grupa 2 (economicus),156.85
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 1C (medicorum),149.20
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 1E grupa 1 (peregrinus),152.10
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 1E grupa 2 (seccion bilingue),171.65
2025/2026,Poznaniu,XVII LO w ZSO nr 4 im. ks. prof. Józefa Tischnera,os. Czecha 59 61-288 Poznań Nowe Miasto,Klasa 1H (dwujęzyczna),brak danych
2025/2026,Poznaniu,XVIII Liceum Ogólnokształcące,ul. Szamotulska 33 60-365 Poznań Grunwald,Klasa 1LA (sportowa łączona),34.00
2025/2026,Poznaniu,XVIII Liceum Ogólnokształcące,ul. Szamotulska 33 60-365 Poznań Grunwald,Klasa 1MS (Mistrzostwa sportowego),32.00
2025/2026,Poznaniu,XX LO im. K. I. Gałczyńskiego,Poznań os. Wichrowe Wzgórze 111 61-699 Poznań-Stare Miasto,Klasa 1A (teatralna z tańcem współczesnym),92.25
2025/2026,Poznaniu,XX LO im. K. I. Gałczyńskiego,Poznań os. Wichrowe Wzgórze 111 61-699 Poznań-Stare Miasto,Klasa 1B (kryminalistyczno- resocjalizacyjna z rozszerzeniem językowym),96.75
2025/2026,Poznaniu,XX LO im. K. I. Gałczyńskiego,Poznań os. Wichrowe Wzgórze 111 61-699 Poznań-Stare Miasto,Klasa 1C (psychologiczno-językowa),110.15
2025/2026,Poznaniu,XX LO im. K. I. Gałczyńskiego,Poznań os. Wichrowe Wzgórze 111 61-699 Poznań-Stare Miasto,Klasa 1D (sportowa - koszykówka/piłka nożna),30.00
2025/2026,Poznaniu,XXI Liceum Ogólnokształcące im. Gen. Władysława Andersa,ul. Rybaki 17 61-883 Poznań Stare Miasto,Klasa 1AL (architektura i design z elementami nauczania outdoorowego),122.65
2025/2026,Poznaniu,XXI Liceum Ogólnokształcące im. Gen. Władysława Andersa,ul. Rybaki 17 61-883 Poznań Stare Miasto,Klasa 1BL (projektowanie gier komputerowych z elementami sztucznej inteligencji),117.00
2025/2026,Poznaniu,XXV Liceum Ogólnokształcące im. Generałowej Jadwigi Zamoyskiej,Poznań ul. Widna 1 60-655 Poznań-Jeżyce,Klasa 1A (teatralno-dziennikarska),128.70
2025/2026,Poznaniu,XXV Liceum Ogólnokształcące im. Generałowej Jadwigi Zamoyskiej,Poznań ul. Widna 1 60-655 Poznań-Jeżyce,Klasa 1B (biologiczno-chemiczna),133.30
2025/2026,Poznaniu,XXV Liceum Ogólnokształcące im. Generałowej Jadwigi Zamoyskiej,Poznań ul. Widna 1 60-655 Poznań-Jeżyce,Klasa 1C (psychologiczno-językowa),134.50
2025/2026,Poznaniu,XXV Liceum Ogólnokształcące im. Generałowej Jadwigi Zamoyskiej,Poznań ul. Widna 1 60-655 Poznań-Jeżyce,Klasa 1D (lingwistyczna),139.60
2025/2026,Poznaniu,XXVIII Liceum Ogólnokształcące,ul. Raszyńska 48 60-135 Poznań Grunwald,Klasa 1 (patronacka Służby Więziennej),105.05
2025/2026,Poznaniu,XXVIII Liceum Ogólnokształcące,ul. Raszyńska 48 60-135 Poznań Grunwald,Klasa 1 (psychologiczna - psychologia i resocjalizacja),131.45
2025/2026,Poznaniu,XXVIII Liceum Ogólnokształcące,ul. Raszyńska 48 60-135 Poznań Grunwald,Klasa 1 grupa 1 (prawna kryminologia i resocjalizacja),134.40
2025/2026,Poznaniu,XXVIII Liceum Ogólnokształcące,ul. Raszyńska 48 60-135 Poznań Grunwald,Klasa 1 grupa 1 (prawna kryminologia i resocjalizacja),125.20
2025/2026,Poznaniu,XXIX Liceum Ogólnokształcące,ul. Świerkowa 8 61-472 Poznań Wilda,Klasa 1 (Oddział Przygotowania Wojskowego),94.45
2025/2026,Poznaniu,XXIX Liceum Ogólnokształcące,ul. Świerkowa 8 61-472 Poznań Wilda,Klasa 1 (oddział terapeutyczny),brak danych
2025/2026,Poznaniu,XXIX Liceum Ogólnokształcące,ul. Świerkowa 8 61-472 Poznań Wilda,Klasa 1 (policyjna),93.90
2025/2026,Poznaniu,XXIX Liceum Ogólnokształcące,ul. Świerkowa 8 61-472 Poznań Wilda,Klasa 1 (Sportowo-obronna),87.35
2025/2026,Poznaniu,XXIX Liceum Ogólnokształcące,ul. Świerkowa 8 61-472 Poznań Wilda,Klasa 1H (Pedagogiczno-psychologiczna angielsko-hiszpańska),134.95
2025/2026,Poznaniu,XXIX Liceum Ogólnokształcące,ul. Świerkowa 8 61-472 Poznań Wilda,Klasa 1N (Pedagogiczno-psychologiczna angielsko-niemiecka),123.90
2025/2026,Poznaniu,XXXI Liceum Ogólnokształcące,ul. Śniadeckich 54/58 60-774 Poznań Grunwald,Klasa 1 (policyjna),102.85
2025/2026,Poznaniu,XXXI Liceum Ogólnokształcące,ul. Śniadeckich 54/58 60-774 Poznań Grunwald,Klasa 1 (pożarnicza),100.60
2025/2026,Poznaniu,XXXI Liceum Ogólnokształcące,ul. Śniadeckich 54/58 60-774 Poznań Grunwald,Klasa 1 (usług kosmetycznych),99.30
2025/2026,Poznaniu,XXXVII Liceum Ogólnokształcące Z Oddziałami Terapeutycznymi,ul. Klaudyny Potockiej 38 60-521 Poznań Grunwald,Klasa 1A (terapeutyczna),27.95
2025/2026,Poznaniu,XXXVIII Dwujęzyczne Liceum Ogólnokształcące,ul. Michała Drzymały 4 lok.6 60-613 Poznań Jeżyce,Kalsa 1C (Medyczna),171.10
2025/2026,Poznaniu,XXXVIII Dwujęzyczne Liceum Ogólnokształcące,ul. Michała Drzymały 4 lok.6 60-613 Poznań Jeżyce,Klasa 1A (Ekonomiczno-Językowa),181.70
2025/2026,Poznaniu,XXXVIII Dwujęzyczne Liceum Ogólnokształcące,ul. Michała Drzymały 4 lok.6 60-613 Poznań Jeżyce,Klasa 1B (Prawniczo-Psychologiczna),172.05
2025/2026,Poznaniu,XXXVIII Dwujęzyczne Liceum Ogólnokształcące,ul. Michała Drzymały 4 lok.6 60-613 Poznań Jeżyce,Klasa 1DCH (Politechniczna z rozszerzoną chemią),168.85
2025/2026,Poznaniu,XXXVIII Dwujęzyczne Liceum Ogólnokształcące,ul. Michała Drzymały 4 lok.6 60-613 Poznań Jeżyce,Klasa 1DF (Politechniczna z rozszerzoną fizyką),188.05
2025/2026,Poznaniu,XXXVIII Dwujęzyczne Liceum Ogólnokształcące,ul. Michała Drzymały 4 lok.6 60-613 Poznań Jeżyce,Klasa 1EA (Humanistyczna - Profil artystyczny),178.75
2025/2026,Poznaniu,XXXVIII Dwujęzyczne Liceum Ogólnokształcące,ul. Michała Drzymały 4 lok.6 60-613 Poznań Jeżyce,Klasa 1ES (Humanistyczna - Profil społeczny),171.90
2025/2026,Poznaniu,Sportowe Liceum Ogólnokształcące im. Kazimierza Nowaka,os. Pod Lipami 106 61-638 Poznań Stare Miasto,Klasa 1A (mistrzostwa sportowego),38.00
2025/2026,Poznaniu,Sportowe Liceum Ogólnokształcące im. Kazimierza Nowaka,os. Pod Lipami 106 61-638 Poznań Stare Miasto,Klasa 1B (sportowa),25.00
2025/2026,Poznaniu,LO im. św. Marii Magdaleny,Poznań ul. Garbary 24 61-867 Poznań-Stare Miasto Stare Miasto,Klasa 1A (pol-hist-wos),172.60
2025/2026,Poznaniu,LO im. św. Marii Magdaleny,Poznań ul. Garbary 24 61-867 Poznań-Stare Miasto Stare Miasto,Klasa 1C (biol-chem-mat),176.85
2025/2026,Poznaniu,LO im. św. Marii Magdaleny,Poznań ul. Garbary 24 61-867 Poznań-Stare Miasto Stare Miasto,Klasa 1D (biol-chem),175.30
2025/2026,Poznaniu,LO im. św. Marii Magdaleny,Poznań ul. Garbary 24 61-867 Poznań-Stare Miasto Stare Miasto,Klasa 1F (mat-fiz),171.10
2025/2026,Poznaniu,LO im. św. Marii Magdaleny,Poznań ul. Garbary 24 61-867 Poznań-Stare Miasto Stare Miasto,Klasa 1I (mat-ang-inf),167.25
2025/2026,Poznaniu,Liceum Ogólnokształcące Mistrzostwa Sportowego,os. Tysiąclecia 43 61-255 Poznań Nowe Miasto,Klasa 1A (piłka nożna),161.00
2025/2026,Poznaniu,Liceum Ogólnokształcące Mistrzostwa Sportowego,os. Tysiąclecia 43 61-255 Poznań Nowe Miasto,Klasa 1B (piłka nożna),160.05
2025/2026,Poznaniu,Liceum Ogólnokształcące Mistrzostwa Sportowego,os. Tysiąclecia 43 61-255 Poznań Nowe Miasto,Klasa 1C (kajakarstwo),110.00
2025/2026,Poznaniu,Liceum Ogólnokształcące Mistrzostwa Sportowego,os. Tysiąclecia 43 61-255 Poznań Nowe Miasto,Klasa 1H (hokej na trawie),130.00
2025/2026,Poznaniu,Liceum Ogólnokształcące Mistrzostwa Sportowego,os. Tysiąclecia 43 61-255 Poznań Nowe Miasto,Klasa 1K (koszykówka),100.00
2025/2026,Poznaniu,Liceum Ogólnokształcące Mistrzostwa Sportowego,os. Tysiąclecia 43 61-255 Poznań Nowe Miasto,"Klasa 1P (pływanie, wioślarstwo)",160.00
2025/2026,Poznaniu,Liceum Ogólnokształcące Mistrzostwa Sportowego,os. Tysiąclecia 43 61-255 Poznań Nowe Miasto,"Klasa 1S (sportowa - sporty walki, piłka nożna „Przemysław”, siatkówka)",160.00
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1A (pol-his-WOS),160.55
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1B (biol-chem-mat),160.45
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1C grupa 1 (mat-inf-ang),165.10
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1C grupa 2 (mat-fiz-ang),169.90
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1D (mat-geo-ang),164.95
2025/2026,Rzeszowie,I LO im. ks. Stanisława Konarskiego,ul. 3 Maja 15 35-030 Rzeszów Śródmieście,Klasa 1E (biol-chem),162.90
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1A (biol-chem),154.85
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1B (pol-his-WOS),146.25
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1C (mat-fiz-ang),153.10
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1D (biol-chem-mat),147.70
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1E (mat-geo-ang),158.10
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1F (mat-inf-ang),155.55
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1G (biol-chem),brak danych
2025/2026,Rzeszowie,II LO im. Leopolda Lisa-Kuli,ul. ks. Józefa Jałowego 22 35-010 Rzeszów Centrum,Klasa 1H (mat-fiz-ang),brak danych
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1A (humanistyczno-przyrodnicza),151.45
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1B (politechniczna),139.00
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1C (promedyczna),157.50
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1D (promedyczna),157.85
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1E (biznes),144.95
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1F (geo-mat-ang),147.15
2025/2026,Rzeszowie,III LO im. Cypriana Kamila Norwida,ul. Fryderyka Szopena 11 35-055 Rzeszów Budziwój,Klasa 1G (geograficzno-społeczna),139.40
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1A (mat-fiz),158.70
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1B (biol-chem),149.95
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1C (biol-chem-mat),162.05
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1D (mat-fiz-chem),127.25
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1E (biz i zarz-ang-mat),148.40
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1F (mat-geo-ang),150.75
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1G (pol-his-WOS),139.35
2025/2026,Rzeszowie,IV LO im. Mikołaja Kopernika,ul. Jarosława Dąbrowskiego 82 35-036 Rzeszów Dąbrowskiego,Klasa 1H (mat-biol-ang),151.20
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1A (sportowa - piłka nożna chłopców),40.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1B (sportowa - akrobatyka/trampolina/fitness),85.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1C (sportowa - taniec/akrobatyka/koszykówka dziewcząt),80.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1D (sportowa - lekkoatletyka),116.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1E (mistrzostwa sportowego - piłka ręczna dziewcząt),327.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1F (mistrzostwa sportowego - piłka siatkowa dziewcząt),55.00
2025/2026,Rzeszowie,V LO im. K. K. Baczyńskiego,ul. Hetmańska 38 35-045 Rzeszów Śródmieście,Klasa 1G (mistrzostwa sportowego - piłka siatkowa chłopców),221.00
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1A (mat-fiz-ang),128.95
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1B (mat-geo-ang),147.05
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1C (biol-chem),149.05
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1D (pol-ang),142.45
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1E (his-WOS-ang),134.90
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1F (mat-ang),150.00
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1G (geo-ang),137.70
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1H (pol-biol-ang),142.70
2025/2026,Rzeszowie,VI LO im. Ambrożego Towarnickiego,ul. Ambrożego Towarnickiego 4 35-010 Rzeszów Staroniwa,Klasa 1I (inf-mat-ang),132.95
2025/2026,Rzeszowie,VII Liceum Ogólnokształcace,al. Tadeusza Rejtana 3 35-326 Rzeszów,Klasa 1T (językowo - turystyczna),90.90
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1A (mat-geo-ang),92.25
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1B (biol-chem-ang),115.75
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1C (pol-his-ang),106.45
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1D (geo-his-ang),96.95
2025/2026,Rzeszowie,VIII LO im. Stanisława Wyspiańskiego,ul. Stanisława Wyspiańskiego 16a 35-111 Rzeszów,Klasa 1E (biol-pol-ang),115.70
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1A grupa 1 (ogólnodostępna biologiczno - medyczna),154.90
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1A grupa 2 (dwujęzyczna biologiczno - medyczna),171.95
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1B grupa 1 (ogólnodostępna ekonomiczno - menadżerska),153.80
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1B grupa 2 (dwujęzyczna ekonomiczno - menadżerska),173.75
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1C (dwujęzyczna politechniczna),177.50
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1D grupa 1 (ogólnodostępna dyplomatyczno - prawnicza),149.30
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1D grupa 2 (dwujęzyczna dyplomatyczno - prawnicza),163.55
2025/2026,Rzeszowie,IX LO im. Św. Królowej Jadwigi,ul. Elizy Orzeszkowej 8a 35-006 Rzeszów Baranówka,Klasa 1M IB (międzynarodowa),179.80
2025/2026,Rzeszowie,X Liceum Ogólnokształcące,ul. mjr. Henryka Sucharskiego 4 35-225 Rzeszów,Klasa 1LOs (ogólnokształcąca z elementami wizażu i stylizacji),36.80
2025/2026,Rzeszowie,X Liceum Ogólnokształcące,ul. mjr. Henryka Sucharskiego 4 35-225 Rzeszów,Klasa 1LOw (wojskowa – Oddziały Przygotowania Wojskowego),69.25
